domain_length,domain_num_of_unique_char ,domain_num_of_unique_letters ,domain_num_of_unique_numbers ,ratio_of_letters_of_domain_name ,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters,domain_class
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
15,11,11,0,0.933333333,0,1,0,legit
15,11,11,0,0.933333333,0,1,0,legit
15,11,11,0,0.933333333,0,1,0,legit
11,9,8,1,0.818181818,0.090909091,0.888888889,0.111111111,legit
11,9,8,1,0.818181818,0.090909091,0.888888889,0.111111111,legit
11,9,8,1,0.818181818,0.090909091,0.888888889,0.111111111,legit
16,10,10,0,0.9375,0,1,0,legit
18,10,10,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
17,12,12,0,1,0,1,0,legit
17,12,12,0,1,0,1,0,legit
19,13,13,0,1,0,1,0,legit
21,14,14,0,1,0,1,0,legit
12,11,10,1,0.916666667,0.083333333,0.909090909,0.090909091,legit
11,9,9,0,1,0,1,0,legit
13,10,9,1,0.923076923,0.076923077,0.9,0.1,legit
15,9,9,0,1,0,1,0,legit
17,10,10,0,1,0,1,0,legit
16,11,11,0,1,0,1,0,legit
8,7,6,1,0.875,0.125,0.857142857,0.142857143,legit
10,9,9,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
19,13,13,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
8,8,5,3,0.625,0.375,0.625,0.375,legit
8,8,5,3,0.625,0.375,0.625,0.375,legit
8,6,5,1,0.625,0.375,0.833333333,0.166666667,legit
7,7,7,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
11,7,7,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
24,20,15,5,0.75,0.25,0.75,0.25,dga
12,10,10,0,1,0,1,0,dga
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
9,7,7,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
23,17,17,0,1,0,1,0,dga
24,16,16,0,1,0,1,0,dga
26,21,17,4,0.807692308,0.192307692,0.80952381,0.19047619,dga
13,9,9,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
24,20,20,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
26,16,16,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
28,16,16,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
24,14,14,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
26,17,17,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
24,15,15,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
28,15,15,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
20,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
26,17,17,0,1,0,1,0,dga
28,20,20,0,1,0,1,0,dga
18,13,13,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
24,18,18,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
24,17,17,0,1,0,1,0,dga
27,15,15,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
24,16,16,0,1,0,1,0,dga
29,19,19,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
28,20,20,0,1,0,1,0,dga
27,18,18,0,1,0,1,0,dga
8,7,7,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,dga
26,18,18,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
25,17,17,0,1,0,1,0,dga
21,15,15,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
28,17,17,0,1,0,1,0,dga
24,17,17,0,1,0,1,0,dga
7,7,7,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
30,19,19,0,1,0,1,0,dga
21,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
25,19,19,0,1,0,1,0,dga
29,18,18,0,1,0,1,0,dga
29,17,17,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
15,9,9,0,1,0,1,0,dga
27,20,20,0,1,0,1,0,dga
26,16,16,0,1,0,1,0,dga
26,19,15,4,0.769230769,0.230769231,0.789473684,0.210526316,dga
26,17,17,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
22,16,16,0,1,0,1,0,dga
24,15,15,0,1,0,1,0,dga
14,14,14,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
26,18,18,0,1,0,1,0,dga
25,17,17,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
25,18,18,0,1,0,1,0,dga
23,15,15,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
26,18,13,5,0.615384615,0.384615385,0.722222222,0.277777778,dga
23,14,14,0,1,0,1,0,dga
25,14,14,0,1,0,1,0,dga
26,17,12,5,0.615384615,0.384615385,0.705882353,0.294117647,dga
15,12,12,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
25,19,13,6,0.68,0.32,0.684210526,0.315789474,dga
14,13,13,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
25,20,14,6,0.68,0.32,0.7,0.3,dga
12,11,11,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
26,17,12,5,0.653846154,0.346153846,0.705882353,0.294117647,dga
12,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,13,13,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
25,17,17,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
26,19,19,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
26,19,11,8,0.538461538,0.461538462,0.578947368,0.421052632,dga
25,18,11,7,0.64,0.36,0.611111111,0.388888889,dga
24,16,12,4,0.75,0.25,0.75,0.25,dga
12,10,10,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
26,14,14,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,14,14,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
7,7,7,0,1,0,1,0,legit
15,13,13,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,13,13,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,8,8,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
30,15,15,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
24,20,16,4,0.833333333,0.166666667,0.8,0.2,dga
26,16,13,3,0.730769231,0.269230769,0.8125,0.1875,dga
15,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
27,20,13,7,0.555555556,0.444444444,0.65,0.35,dga
13,10,10,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
26,21,13,8,0.576923077,0.423076923,0.619047619,0.380952381,dga
12,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
7,6,3,3,0.428571429,0.571428571,0.5,0.5,legit
13,8,8,0,1,0,1,0,dga
24,16,11,5,0.75,0.25,0.6875,0.3125,dga
14,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
11,9,9,0,1,0,1,0,legit
15,13,13,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
25,18,13,5,0.68,0.32,0.722222222,0.277777778,dga
14,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
26,20,14,6,0.653846154,0.346153846,0.7,0.3,dga
12,11,11,0,1,0,1,0,dga
23,18,12,6,0.608695652,0.391304348,0.666666667,0.333333333,dga
15,11,11,0,1,0,1,0,dga
12,6,6,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
24,18,14,4,0.833333333,0.166666667,0.777777778,0.222222222,dga
26,20,13,7,0.576923077,0.423076923,0.65,0.35,dga
12,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,8,8,0,1,0,1,0,dga
27,19,19,0,1,0,1,0,dga
27,18,18,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
28,15,15,0,1,0,1,0,dga
24,14,14,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
15,15,15,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
31,16,16,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
24,14,14,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
23,16,16,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
22,15,15,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
22,13,13,0,1,0,1,0,dga
26,16,16,0,1,0,1,0,dga
24,16,16,0,1,0,1,0,dga
26,17,17,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
30,20,20,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
21,15,15,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
22,15,15,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
26,19,14,5,0.653846154,0.346153846,0.736842105,0.263157895,dga
12,8,8,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
24,13,13,0,1,0,1,0,dga
24,17,17,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
24,17,17,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
22,17,17,0,1,0,1,0,dga
22,15,15,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
25,20,20,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
27,16,16,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
27,18,14,4,0.740740741,0.259259259,0.777777778,0.222222222,dga
25,18,18,0,1,0,1,0,dga
26,15,15,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
11,10,10,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
24,21,21,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
27,20,20,0,1,0,1,0,dga
28,16,16,0,1,0,1,0,dga
20,15,15,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
27,16,16,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
26,19,19,0,1,0,1,0,dga
27,16,16,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
26,17,17,0,1,0,1,0,dga
24,14,14,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
24,19,19,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
29,18,18,0,1,0,1,0,dga
26,18,18,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
26,20,15,5,0.769230769,0.230769231,0.75,0.25,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,0.857142857,0,1,0,legit
24,17,14,3,0.833333333,0.166666667,0.823529412,0.176470588,dga
13,11,11,0,1,0,1,0,dga
11,8,8,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
10,9,6,3,0.7,0.3,0.666666667,0.333333333,legit
8,7,7,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
8,5,5,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
27,20,15,5,0.740740741,0.259259259,0.75,0.25,dga
8,8,8,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,13,13,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
25,18,12,6,0.64,0.36,0.666666667,0.333333333,dga
13,13,13,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
8,8,8,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
11,10,10,0,0.909090909,0,1,0,legit
11,9,9,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
7,7,7,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
10,7,7,0,1,0,1,0,legit
14,13,13,0,1,0,1,0,dga
12,12,12,0,1,0,1,0,dga
25,18,12,6,0.72,0.28,0.666666667,0.333333333,dga
15,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
9,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,dga
8,6,6,0,1,0,1,0,legit
8,4,4,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
9,8,8,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,dga
14,6,6,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,dga
10,9,9,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
7,4,4,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
21,12,12,0,1,0,1,0,legit
12,7,7,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
25,18,13,5,0.68,0.32,0.722222222,0.277777778,dga
7,6,6,0,1,0,1,0,legit
26,19,14,5,0.769230769,0.230769231,0.736842105,0.263157895,dga
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,dga
10,8,8,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
14,13,13,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
9,9,9,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
8,8,8,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,9,9,0,1,0,1,0,dga
8,5,5,0,0.875,0,1,0,legit
9,6,6,0,1,0,1,0,legit
9,7,7,0,0.888888889,0,1,0,legit
26,19,13,6,0.692307692,0.307692308,0.684210526,0.315789474,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
25,16,16,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
15,13,13,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
24,19,15,4,0.708333333,0.291666667,0.789473684,0.210526316,dga
12,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,9,9,0,1,0,1,0,dga
25,15,15,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
26,21,16,5,0.730769231,0.269230769,0.761904762,0.238095238,dga
14,9,9,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
25,20,12,8,0.64,0.36,0.6,0.4,dga
12,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
12,12,12,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
25,20,20,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
25,18,11,7,0.64,0.36,0.611111111,0.388888889,dga
15,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
